"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Intermediate","2016",41.644,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Advanced","2016",37.483,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Level not stated","2016",3.645,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Total","2016",63.367,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Less than basic","2016",7.996,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Basic","2016",11.375,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Intermediate","2016",23.176,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Advanced","2016",18.736,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Level not stated","2016",2.084,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Total","2016",52.771,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Less than basic","2016",5.607,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Basic","2016",8.388,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Intermediate","2016",18.468,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Advanced","2016",18.747,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Level not stated","2016",1.561,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Total","2015",54.651,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Less than basic","2015",5.362,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Basic","2015",9.315,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Intermediate","2015",21.099,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Advanced","2015",17.331,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Total","Education (Aggregate levels): Level not stated","2015",1.544,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Total","2015",27.989,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Less than basic","2015",2.831,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Basic","2015",5.084,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Intermediate","2015",10.889,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Advanced","2015",8.361,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Male","Education (Aggregate levels): Level not stated","2015",0.824,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Total","2015",26.662,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Less than basic","2015",2.531,,,"Data reference period: April"
"Chile","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population and Housing Census","Sex: Female","Education (Aggregate levels): Basic","2015",4.231,,,"Data reference period: April"
